"","X","id","index","period","timestamp","minute","second","possession","duration","under_pressure","counterpress","out","off_camera","type.id","type.name","possession_team.id","possession_team.name","play_pattern.id","play_pattern.name","team.id","team.name","tactics.formation","player.id","player.name","position.id","position.name","pass.length","pass.angle","pass.aerial_won","pass.outswinging","pass.switch","pass.cross","pass.no_touch","pass.assisted_shot_id","pass.shot_assist","pass.miscommunication","pass.through_ball","pass.goal_assist","pass.cut_back","pass.straight","pass.recipient.id","pass.recipient.name","pass.height.id","pass.height.name","pass.body_part.id","pass.body_part.name","pass.type.id","pass.type.name","pass.outcome.id","pass.outcome.name","pass.technique.id","pass.technique.name","duel.type.id","duel.type.name","duel.outcome.id","duel.outcome.name","dribble.overrun","dribble.nutmeg","dribble.outcome.id","dribble.outcome.name","ball_receipt.outcome.id","ball_receipt.outcome.name","interception.outcome.id","interception.outcome.name","shot.statsbomb_xg","shot.key_pass_id","shot.first_time","shot.aerial_won","shot.outcome.id","shot.outcome.name","shot.type.id","shot.type.name","shot.body_part.id","shot.body_part.name","shot.technique.id","shot.technique.name","goalkeeper.type.id","goalkeeper.type.name","goalkeeper.position.id","goalkeeper.position.name","goalkeeper.outcome.id","goalkeeper.outcome.name","goalkeeper.body_part.id","goalkeeper.body_part.name","goalkeeper.technique.id","goalkeeper.technique.name","clearance.head","clearance.left_foot","clearance.right_foot","clearance.other","clearance.aerial_won","clearance.body_part.id","clearance.body_part.name","foul_committed.advantage","foul_committed.offensive","foul_committed.card.id","foul_committed.card.name","foul_committed.type.id","foul_committed.type.name","foul_won.advantage","foul_won.defensive","ball_recovery.recovery_failure","substitution.outcome.id","substitution.outcome.name","substitution.replacement.id","substitution.replacement.name","X50_50.outcome.id","X50_50.outcome.name","miscontrol.aerial_won","match_id","competition_id.x","season_id.x","pass.inswinging","pass.deflected","shot.one_on_one","injury_stoppage.in_chain","bad_behaviour.card.id","bad_behaviour.card.name","shot.deflected","foul_committed.penalty","foul_won.penalty","block.deflection","block.save_block","shot.saved_off_target","goalkeeper.punched_out","goalkeeper.shot_saved_off_target","player_off.permanent","shot.saved_to_post","shot.open_goal","goalkeeper.shot_saved_to_post","goalkeeper.penalty_saved_to_post","dribble.no_touch","block.offensive","ball_recovery.offensive","shot.follows_dribble","shot.redirect","goalkeeper.lost_in_play","goalkeeper.success_in_play","location.x","location.y","carry.end_location.x","carry.end_location.y","pass.end_location.x","pass.end_location.y","shot.end_location.x","shot.end_location.y","shot.end_location.z","shot_impact_height","player.name.GK","player.id.GK","location.x.GK","location.y.GK","DistToGoal","DistToKeeper","AngleToGoal","AngleToKeeper","AngleDeviation","avevelocity","DistSGK","density","density.incone","distance.ToD1","distance.ToD2","AttackersBehindBall","DefendersBehindBall","DefendersInCone","InCone.GK","DefArea","distance.ToD1.360","distance.ToD2.360","milliseconds","ElapsedTime","StartOfPossession","TimeInPoss","TimeToPossEnd","OpposingTeam","OpposingTeam.id","competition_id.y","season_id.y","location_x","location_y","event_type_category"
"1",106,"13ed9521-c809-4b4f-87ee-cad4b8a039f1",106,1,"00:02:09.222",2,9,8,0.393687,NA,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,7788,"Ciro Immobile",23,"Center Forward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05259243,"f0b58e23-903e-4db8-ab7a-03d4831e3e69",TRUE,NA,98,"Off T",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.6,50.1,NA,NA,NA,NA,120,44.8,0.2,NA,"Ugurcan Çakir",30357,118.7,43.7,11.4529472189476,3.92173431022552,151.868657635939,160.641005824305,8.77234818836641,19.2192604155351,7.60065786626395,0.890852945869822,0.686802819743445,1.4560219778561,8.61626369141521,0,3,1,2,248.64,1.4560219778561,8.61626369141521,222,129.222,92.9,36.322,0.394000000000005,"Turkey",909,55,43,114.6,50.1,"Offensive Play"
"2",632,"e735a328-2e55-437f-a5d0-5317201855db",632,1,"00:13:25.810",13,25,31,0.056984,NA,NA,NA,NA,16,"Shot",914,"Italy",1,"Regular Play",914,"Italy",NA,7131,"Domenico Berardi",17,"Right Wing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017556738,"893ec28f-ac93-4024-8857-d1cf559beee2",NA,NA,96,"Blocked",87,"Open Play",38,"Left Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9,58.7,NA,NA,NA,NA,102.2,55.5,NA,NA,"Ugurcan Çakir",30357,118.3,42,28.1939709867198,2.62488094968134,131.549156806249,139.635463426903,8.08630662065377,80.667169272506,25.5978514723404,0.54645766652316,0.188411139648074,4.60434577328853,5.30754180388623,3,5,1,2,187.6,4.60434577328853,5.30754180388623,810,805.81,793.774,12.0359999999999,0.705000000000041,"Turkey",909,55,43,98.9,58.7,"Offensive Play"
"3",801,"f54b4948-5c37-4782-8118-6aeb9cd90a9a",801,1,"00:17:03.251",17,3,38,1.126565,NA,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,7037,"Lorenzo Insigne",21,"Left Wing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10979958,"a93fd5e6-8a15-44f6-943f-a0f70ab00361",TRUE,NA,98,"Off T",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.2,27.3,NA,NA,NA,NA,120,49,0.9,NA,"Ugurcan Çakir",30357,117.8,37.3,17.335801106381,3.4828149534536,42.8962030531489,39.1736579704442,3.72254508270469,21.9257741038711,13.8621787609308,0.273563202112964,0,5.54616984954481,10.7228727494082,0,2,0,1,138.72,4.56070170039656,5.54616984954481,251,1023.251,955.15,68.101,1.12699999999995,"Turkey",909,55,43,108.2,27.3,"Offensive Play"
"4",886,"78eaf3e4-045e-4a62-b5ee-35446c308ff9",886,1,"00:19:10.158",19,10,44,1.423567,NA,NA,NA,NA,16,"Shot",914,"Italy",6,"From Counter",914,"Italy",NA,7173,"Leonardo Bonucci",3,"Right Center Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007795179,NA,NA,NA,98,"Off T",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,53.6,NA,NA,NA,NA,120,24.9,1.9,NA,"Ugurcan Çakir",30357,118.4,41,35.6925762589365,1.88679622641132,112.397597952825,122.005383208084,9.60778525525873,30.7216390045578,33.8337109995342,0.533147885190193,0.0577996058889509,4.63896540189728,10.8374351209131,4,7,1,1,323.75,1.61245154965971,4.63896540189728,158,1150.158,1146.544,3.61399999999981,1.423,"Turkey",909,55,43,87,53.6,"Offensive Play"
"5",918,"fb09d898-1c43-4dce-b505-496391bafb6d",918,1,"00:20:14.912",20,14,46,0.184343,NA,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,7788,"Ciro Immobile",23,"Center Forward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037409633,NA,NA,NA,96,"Blocked",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1,44.3,NA,NA,NA,NA,104.8,42.9,NA,NA,"Ugurcan Çakir",30357,117.8,41,23.3002145912865,2.41660919471892,100.63476093874,114.443954780417,13.8091938416762,42.4547605347058,20.9613930834761,0.786040301414645,0.116945067431247,2.56124969497314,8.55102333057279,1,5,1,1,70.7,2.56124969497314,2.90688837074972,912,1214.912,1194.487,20.425,1.846,"Turkey",909,55,43,97.1,44.3,"Offensive Play"
"6",935,"cda276cc-8bce-43fc-bf15-0ce2cf43a692",935,1,"00:21:40.206",21,40,48,0.676967,NA,NA,NA,NA,16,"Shot",914,"Italy",2,"From Corner",914,"Italy",NA,6954,"Giorgio Chiellini",5,"Left Center Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06608326,"1ed5489e-d506-4453-b1f3-1cd52c3d30ea",NA,NA,100,"Saved",87,"Open Play",37,"Head",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.6,37.8,NA,NA,NA,NA,119.4,42.2,2.4,NA,"Ugurcan Çakir",30357,119.2,40.1,11.61034021896,0.806225774829852,79.0771952801308,97.1250163489019,18.0478210687711,17.2266946390158,10.8466584716216,0.826868580369291,0.144760402675361,5.25547333738837,6.90796641566822,4,7,1,1,172.26,4.60977222864644,5.25547333738837,206,1300.206,1298.499,1.70699999999988,0.676000000000158,"Turkey",909,55,43,108.6,37.8,"Offensive Play"
"7",939,"2cf281d8-3423-41eb-8bf8-c719f2fd63ef",939,1,"00:22:04.933",22,4,49,0.499086,NA,NA,NA,NA,16,"Shot",914,"Italy",2,"From Corner",914,"Italy",NA,7173,"Leonardo Bonucci",3,"Right Center Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049903274,"a6cbf4fe-a981-4a82-b561-e1207163cd3c",NA,NA,101,"Wayward",87,"Open Play",37,"Head",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.7,42.8,NA,NA,NA,NA,115.5,36.2,NA,NA,"Ugurcan Çakir",30357,119.2,40.4,10.6737996983267,0.894427190999913,105.208039190635,116.565051177078,11.3570119864426,17.6048878441702,9.79846926820715,1.32456811731707,0.416305447121815,2.37697286480094,2.40208242989285,4,6,1,1,139.92,2.06155281280882,2.37697286480094,933,1324.933,1323.441,1.49199999999996,0.499000000000024,"Turkey",909,55,43,109.7,42.8,"Offensive Play"
"8",1308,"dafce5fd-8163-488f-9b8c-323215eb685e",1308,1,"00:28:49.884",28,49,64,0.982225,TRUE,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,8181,"Nicolò Barella",13,"Right Center Midfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422708,"c1caa6e5-9a9c-4431-964c-bf04be075455",NA,NA,98,"Off T",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.1,45.4,NA,NA,NA,NA,120,32.5,5.3,NA,"Ugurcan Çakir",30357,117,40.3,26.4569461578618,3.01496268633627,101.777122693824,95.7105931374996,6.06652955632481,29.4583768376723,23.4610315203744,0.683951919377939,0.110290390877503,3.92937654087771,9.06697303403953,4,7,1,1,39.9600000000002,3.92937654087771,4.74341649025256,884,1729.884,1710.139,19.7450000000001,0.981999999999971,"Turkey",909,55,43,94.1,45.4,"Offensive Play"
"9",1414,"f83a68bc-d13d-4e1f-9dae-ad6bd026d54d",1414,1,"00:32:05.589",32,5,71,0.974625,NA,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,7788,"Ciro Immobile",23,"Center Forward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024932161,"dfdeb894-a158-4ce1-8fa8-ad4284c5fc83",NA,NA,98,"Off T",87,"Open Play",37,"Head",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8,47.8,NA,NA,NA,NA,120,45,0.8,NA,"Ugurcan Çakir",30357,119,42.1,12.0615090266517,2.3259406699226,130.292147755628,154.536654938128,24.2445071825006,9.86702806118974,9.98649087517733,1.22250869254815,0.585233615895557,1.98494332412792,2.02484567313167,1,6,2,2,151.8,1.98494332412792,2.02484567313167,589,1925.589,1904.979,20.6099999999999,0.97400000000016,"Turkey",909,55,43,110.8,47.8,"Offensive Play"
"10",1593,"f482239a-5fb7-4ff9-9cad-f7a07e697c23",1593,1,"00:36:04.066",36,4,80,0.12723,NA,NA,NA,NA,16,"Shot",914,"Italy",4,"From Throw In",914,"Italy",NA,7037,"Lorenzo Insigne",21,"Left Wing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032191858,"026a0bc2-73e5-4cb3-a37d-06661f3668f6",NA,NA,100,"Saved",87,"Open Play",40,"Right Foot",93,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788741,55,43,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,29.7,NA,NA,NA,NA,117.3,38.5,1.6,NA,"Ugurcan Çakir",30357,117.9,38.7,22.4964441634673,2.46981780704569,62.7515325733552,58.2405199151872,4.51101265816806,152.554694175052,20.0352189905676,1.18666301279252,0.371355068634451,2.5495097567964,5.24309069156733,5,7,2,1,49.9099999999999,2.5495097567964,3.76430604494374,66,2164.066,2124.087,39.9789999999998,0.127000000000407,"Turkey",909,55,43,100,29.7,"Offensive Play"
