"","minute","cur_score_diff","n","n_future_goals","n_home_win","n_draw","n_home_loss","comp_id","season_id"
"1672",33,-1,7,3,1,1,5,37,42
"1673",33,0,13,9,5,1,7,37,42
"1674",33,1,11,8,8,2,1,37,42
"1675",33,2,4,9,4,0,0,37,42
"1676",33,4,1,7,1,0,0,37,42
"1677",34,-3,1,0,0,0,1,37,42
"1678",34,-1,5,2,0,1,4,37,42
"1679",34,0,11,18,7,2,2,37,42
"1680",34,1,8,8,6,2,0,37,42
"1681",34,2,3,4,2,1,0,37,42
"1682",34,4,1,7,1,0,0,37,42
"1683",35,-3,2,1,0,0,2,37,42
"1684",35,-1,8,12,3,2,3,37,42
"1685",35,0,16,12,7,2,7,37,42
"1686",35,1,8,7,6,0,2,37,42
"1687",35,2,1,6,1,0,0,37,42
"1688",35,4,1,7,1,0,0,37,42
"1689",35,5,1,6,1,0,0,37,42
"1690",36,-3,1,0,0,0,1,37,42
"1691",36,-2,1,2,0,0,1,37,42
"1692",36,-1,5,1,0,0,5,37,42
"1693",36,0,14,16,6,2,6,37,42
"1694",36,1,12,12,8,3,1,37,42
"1695",36,2,2,6,2,0,0,37,42
"1696",36,3,1,2,1,0,0,37,42
"1697",37,-3,1,0,0,0,1,37,42
"1698",37,-1,4,3,1,1,2,37,42
"1699",37,0,11,8,4,2,5,37,42
"1700",37,1,8,7,6,1,1,37,42
"1701",37,2,2,1,2,0,0,37,42
"1702",37,3,1,2,1,0,0,37,42
"1703",38,-3,1,1,0,0,1,37,42
"1704",38,-2,1,0,0,0,1,37,42
"1705",38,-1,6,6,2,1,3,37,42
"1706",38,0,9,8,5,1,3,37,42
"1707",38,1,12,6,9,1,2,37,42
"1708",38,2,2,3,2,0,0,37,42
"1709",38,4,1,1,1,0,0,37,42
"1710",38,5,1,6,1,0,0,37,42
"1711",39,-3,1,1,0,0,1,37,42
"1712",39,-2,2,2,0,0,2,37,42
"1713",39,-1,8,9,3,2,3,37,42
"1714",39,0,13,9,5,2,6,37,42
"1715",39,1,9,11,6,2,1,37,42
"1716",39,2,4,8,4,0,0,37,42
"1717",39,3,2,4,2,0,0,37,42
"1718",40,-2,2,0,0,0,2,37,42
"1719",40,-1,5,5,1,3,1,37,42
"1720",40,0,12,10,6,3,3,37,42
"1721",40,1,6,5,4,2,0,37,42
"1722",40,2,3,7,3,0,0,37,42
"1723",40,3,1,2,1,0,0,37,42
"1724",40,5,1,6,1,0,0,37,42
"1725",41,-3,1,0,0,0,1,37,42
"1726",41,-2,2,0,0,0,2,37,42
"1727",41,-1,6,3,1,2,3,37,42
"1728",41,0,9,9,5,0,4,37,42
"1729",41,1,8,7,8,0,0,37,42
"1730",41,2,1,2,1,0,0,37,42
"1731",41,3,1,2,1,0,0,37,42
"1732",42,-3,2,1,0,0,2,37,42
"1733",42,-2,1,0,0,0,1,37,42
"1734",42,-1,10,6,2,1,7,37,42
"1735",42,0,13,13,9,0,4,37,42
"1736",42,1,11,13,9,2,0,37,42
"1737",42,2,1,1,1,0,0,37,42
"1738",43,-2,2,0,0,0,2,37,42
"1739",43,-1,11,13,5,2,4,37,42
"1740",43,0,9,12,4,1,4,37,42
"1741",43,1,6,4,6,0,0,37,42
"1742",43,2,2,2,2,0,0,37,42
"1743",43,3,1,5,1,0,0,37,42
"1744",44,-4,1,0,0,0,1,37,42
"1745",44,-3,1,1,0,0,1,37,42
"1746",44,-2,1,0,0,0,1,37,42
"1747",44,-1,11,5,1,1,9,37,42
"1748",44,0,15,10,7,3,5,37,42
"1749",44,1,14,14,11,3,0,37,42
"1750",44,2,2,3,2,0,0,37,42
"1751",44,3,1,2,1,0,0,37,42
"1752",44,4,1,1,1,0,0,37,42
"1753",45,-4,4,0,0,0,4,37,42
"1754",45,-3,5,2,0,0,5,37,42
"1755",45,-2,6,2,0,0,6,37,42
"1756",45,-1,45,21,4,11,30,37,42
"1757",45,0,50,46,30,6,14,37,42
"1758",45,1,52,29,38,8,6,37,42
"1759",45,2,13,6,13,0,0,37,42
"1760",45,3,5,16,5,0,0,37,42
"1761",45,4,3,3,3,0,0,37,42
"1762",45,5,2,12,2,0,0,37,42
"1763",46,-4,1,0,0,0,1,37,42
"1764",46,-3,5,1,0,0,5,37,42
"1765",46,-2,3,4,0,0,3,37,42
"1766",46,-1,19,11,3,3,13,37,42
"1767",46,0,25,22,13,7,5,37,42
"1768",46,1,27,21,22,2,3,37,42
"1769",46,2,8,4,7,1,0,37,42
"1770",46,3,3,6,3,0,0,37,42
"1771",46,4,2,2,2,0,0,37,42
"1772",47,-4,1,0,0,0,1,37,42
"1773",47,-3,2,1,0,0,2,37,42
"1774",47,-2,3,2,0,0,3,37,42
"1775",47,-1,27,16,5,9,13,37,42
"1776",47,0,13,14,10,1,2,37,42
"1777",47,1,15,4,10,3,2,37,42
"1778",47,2,8,6,8,0,0,37,42
"1779",47,3,1,5,1,0,0,37,42
"1780",47,4,2,2,2,0,0,37,42
"1781",47,5,1,6,1,0,0,37,42
"1782",48,-4,1,0,0,0,1,37,42
"1783",48,-2,3,0,0,0,3,37,42
"1784",48,-1,8,5,1,3,4,37,42
"1785",48,0,15,21,9,2,4,37,42
"1786",48,1,18,11,12,4,2,37,42
"1787",48,2,3,1,3,0,0,37,42
"1788",48,3,2,7,2,0,0,37,42
"1789",49,-4,1,0,0,0,1,37,42
"1790",49,-3,1,1,0,0,1,37,42
"1791",49,-2,2,2,0,0,2,37,42
"1792",49,-1,12,11,4,3,5,37,42
"1793",49,0,9,10,6,0,3,37,42
"1794",49,1,10,5,9,0,1,37,42
"1795",49,2,7,8,7,0,0,37,42
"1796",49,3,1,2,1,0,0,37,42
"1797",49,4,1,1,1,0,0,37,42
"1798",50,-3,1,1,0,0,1,37,42
"1799",50,-2,1,0,0,0,1,37,42
"1800",50,-1,7,3,0,2,5,37,42
"1801",50,0,11,11,7,1,3,37,42
"1802",50,1,5,3,5,0,0,37,42
"1803",50,2,4,3,4,0,0,37,42
"1804",50,3,1,5,1,0,0,37,42
"1805",50,4,2,2,2,0,0,37,42
"1806",50,6,1,5,1,0,0,37,42
"1807",51,-4,1,0,0,0,1,37,42
"1808",51,-3,1,1,0,0,1,37,42
"1809",51,-2,1,2,0,0,1,37,42
"1810",51,-1,4,0,0,0,4,37,42
"1811",51,0,6,2,4,0,2,37,42
"1812",51,1,12,6,9,1,2,37,42
"1813",51,2,3,1,3,0,0,37,42
"1814",51,3,1,1,1,0,0,37,42
"1815",51,4,1,4,1,0,0,37,42
"1816",52,-4,1,0,0,0,1,37,42
"1817",52,-1,9,11,2,3,4,37,42
"1818",52,0,12,17,9,2,1,37,42
"1819",52,1,18,12,16,0,2,37,42
"1820",52,2,5,3,5,0,0,37,42
"1821",52,3,2,3,2,0,0,37,42
"1822",52,5,1,0,1,0,0,37,42
"1823",53,-4,1,0,0,0,1,37,42
"1824",53,-3,2,1,0,0,2,37,42
"1825",53,-2,2,2,0,0,2,37,42
"1826",53,-1,14,18,5,3,6,37,42
"1827",53,0,6,9,5,0,1,37,42
"1828",53,1,14,4,10,3,1,37,42
"1829",53,2,5,3,5,0,0,37,42
"1830",53,3,1,2,1,0,0,37,42
"1831",53,4,1,1,1,0,0,37,42
"1832",53,5,1,0,1,0,0,37,42
"1833",53,7,1,4,1,0,0,37,42
"1834",54,-2,2,2,0,0,2,37,42
"1835",54,-1,5,5,1,1,3,37,42
"1836",54,0,11,9,6,0,5,37,42
"1837",54,1,8,4,8,0,0,37,42
"1838",54,2,4,2,4,0,0,37,42
"1839",54,3,2,4,2,0,0,37,42
"1840",54,4,1,4,1,0,0,37,42
"1841",54,7,1,4,1,0,0,37,42
"1842",55,-2,1,0,0,0,1,37,42
"1843",55,-1,7,8,3,2,2,37,42
"1844",55,0,9,6,3,2,4,37,42
"1845",55,1,10,4,7,2,1,37,42
"1846",55,2,3,2,3,0,0,37,42
"1847",55,5,1,3,1,0,0,37,42
"1848",55,8,1,3,1,0,0,37,42
"1849",56,-5,1,0,0,0,1,37,42
"1850",56,-2,1,0,0,0,1,37,42
"1851",56,-1,10,5,1,0,9,37,42
"1852",56,0,13,10,7,0,6,37,42
"1853",56,1,12,3,7,4,1,37,42
"1854",56,2,4,2,4,0,0,37,42
"1855",56,3,2,3,2,0,0,37,42
"1856",56,4,1,1,1,0,0,37,42
"1857",56,5,1,0,1,0,0,37,42
"1858",57,-5,1,0,0,0,1,37,42
"1859",57,-4,1,0,0,0,1,37,42
"1860",57,-3,3,2,0,0,3,37,42
"1861",57,-2,1,0,0,0,1,37,42
"1862",57,-1,9,4,1,2,6,37,42
"1863",57,0,10,7,2,2,6,37,42
"1864",57,1,13,6,8,3,2,37,42
"1865",57,2,4,2,4,0,0,37,42
"1866",57,3,2,2,2,0,0,37,42
"1867",57,5,1,0,1,0,0,37,42
"1868",58,-2,3,2,0,0,3,37,42
"1869",58,-1,10,8,3,1,6,37,42
"1870",58,0,5,3,2,1,2,37,42
"1871",58,1,12,4,10,1,1,37,42
"1872",58,2,3,2,3,0,0,37,42
"1873",58,3,2,3,2,0,0,37,42
"1874",58,4,1,1,1,0,0,37,42
"1875",59,-2,7,3,0,1,6,37,42
"1876",59,-1,11,0,0,0,11,37,42
"1877",59,0,6,5,5,1,0,37,42
"1878",59,1,12,3,7,3,2,37,42
"1879",59,2,2,1,2,0,0,37,42
"1880",59,3,1,2,1,0,0,37,42
"1881",59,4,1,0,1,0,0,37,42
"1882",59,9,1,2,1,0,0,37,42
"1883",60,-3,1,0,0,0,1,37,42
"1884",60,-2,5,7,0,2,3,37,42
"1885",60,-1,10,8,3,2,5,37,42
"1886",60,0,11,6,6,3,2,37,42
"1887",60,1,12,4,9,2,1,37,42
"1888",60,2,3,2,3,0,0,37,42
"1889",60,3,2,3,2,0,0,37,42
"1890",60,6,1,2,1,0,0,37,42
"1891",61,-3,1,1,0,0,1,37,42
"1892",61,-2,4,0,0,0,4,37,42
"1893",61,-1,7,0,0,0,7,37,42
"1894",61,0,8,8,6,0,2,37,42
"1895",61,1,12,5,12,0,0,37,42
"1896",61,2,3,1,3,0,0,37,42
"1897",61,5,2,0,2,0,0,37,42
"1898",62,-3,2,1,0,0,2,37,42
"1899",62,-2,2,2,0,1,1,37,42
"1900",62,-1,8,4,1,1,6,37,42
"1901",62,0,4,3,3,0,1,37,42
"1902",62,1,18,5,12,4,2,37,42
"1903",62,2,5,3,5,0,0,37,42
"1904",62,4,2,1,2,0,0,37,42
"1905",62,5,1,0,1,0,0,37,42
"1906",63,-3,2,1,0,0,2,37,42
"1907",63,-1,7,10,4,0,3,37,42
"1908",63,0,8,4,5,2,1,37,42
"1909",63,1,8,3,5,3,0,37,42
"1910",63,2,1,0,1,0,0,37,42
"1911",63,3,1,0,1,0,0,37,42
"1912",63,4,1,1,1,0,0,37,42
"1913",63,10,1,1,1,0,0,37,42
"1914",64,-3,1,2,0,0,1,37,42
"1915",64,-2,3,2,0,1,2,37,42
"1916",64,-1,7,9,3,2,2,37,42
"1917",64,0,9,4,3,1,5,37,42
"1918",64,1,16,6,12,2,2,37,42
"1919",64,2,3,2,2,0,1,37,42
"1920",64,3,1,0,1,0,0,37,42
"1921",64,4,1,1,1,0,0,37,42
"1922",64,10,1,1,1,0,0,37,42
"1923",65,-3,4,5,0,0,4,37,42
"1924",65,-2,2,1,0,0,2,37,42
"1925",65,-1,15,15,6,2,7,37,42
"1926",65,0,6,0,4,1,1,37,42
"1927",65,1,17,7,12,5,0,37,42
"1928",65,2,4,1,2,0,2,37,42
"1929",65,3,4,5,4,0,0,37,42
"1930",65,6,1,2,1,0,0,37,42
"1931",65,10,1,1,1,0,0,37,42
"1932",66,-2,3,1,0,0,3,37,42
"1933",66,-1,13,3,0,4,9,37,42
"1934",66,0,3,2,2,0,1,37,42
"1935",66,1,12,2,11,1,0,37,42
"1936",66,2,3,0,3,0,0,37,42
"1937",66,3,4,0,4,0,0,37,42
"1938",66,6,2,4,2,0,0,37,42
"1939",66,10,1,1,1,0,0,37,42
"1940",67,-6,1,0,0,0,1,37,42
"1941",67,-4,1,0,0,0,1,37,42
"1942",67,-2,7,5,0,0,7,37,42
"1943",67,-1,10,6,2,2,6,37,42
"1944",67,0,9,0,5,1,3,37,42
"1945",67,1,15,6,12,3,0,37,42
"1946",67,2,2,0,2,0,0,37,42
"1947",67,3,2,2,2,0,0,37,42
"1948",67,4,1,1,1,0,0,37,42
"1949",67,6,1,2,1,0,0,37,42
"1950",68,-6,1,0,0,0,1,37,42
"1951",68,-4,1,0,0,0,1,37,42
"1952",68,-2,2,1,0,0,2,37,42
"1953",68,-1,16,4,1,4,11,37,42
"1954",68,0,8,4,5,0,3,37,42
"1955",68,1,9,6,9,0,0,37,42
"1956",68,2,6,1,4,0,2,37,42
"1957",68,3,3,1,3,0,0,37,42
"1958",68,4,2,2,2,0,0,37,42
"1959",69,-6,2,0,0,0,2,37,42
"1960",69,-3,1,0,0,0,1,37,42
"1961",69,-2,6,1,0,0,6,37,42
"1962",69,-1,6,7,3,0,3,37,42
"1963",69,0,11,7,4,4,3,37,42
"1964",69,1,8,4,7,0,1,37,42
"1965",69,2,4,0,4,0,0,37,42
"1966",69,4,2,0,2,0,0,37,42
"1967",69,5,1,0,1,0,0,37,42
"1968",69,6,1,2,1,0,0,37,42
"1969",69,10,1,1,1,0,0,37,42
"1970",70,-4,1,0,0,0,1,37,42
"1971",70,-3,1,0,0,0,1,37,42
"1972",70,-2,3,0,0,0,3,37,42
"1973",70,-1,8,6,2,2,4,37,42
"1974",70,0,5,2,4,1,0,37,42
"1975",70,1,12,4,12,0,0,37,42
"1976",70,2,5,1,5,0,0,37,42
"1977",70,3,1,2,1,0,0,37,42
"1978",70,4,1,0,1,0,0,37,42
"1979",71,-2,4,1,0,0,4,37,42
"1980",71,-1,6,3,1,2,3,37,42
"1981",71,0,6,1,2,1,3,37,42
"1982",71,1,14,3,12,2,0,37,42
"1983",71,2,6,1,4,0,2,37,42
"1984",71,3,1,0,1,0,0,37,42
"1985",71,4,3,2,3,0,0,37,42
"1986",71,5,1,0,1,0,0,37,42
"1987",71,6,1,2,1,0,0,37,42
"1988",72,-2,2,1,0,0,2,37,42
"1989",72,-1,4,2,1,0,3,37,42
"1990",72,0,6,2,3,1,2,37,42
"1991",72,1,13,1,11,2,0,37,42
"1992",72,2,8,0,6,0,2,37,42
"1993",72,3,4,2,4,0,0,37,42
"1994",72,4,1,1,1,0,0,37,42
"1995",72,5,1,0,1,0,0,37,42
"1996",72,6,1,2,1,0,0,37,42
"1997",72,10,1,1,1,0,0,37,42
"1998",73,-3,2,0,0,0,2,37,42
"1999",73,-2,2,0,0,0,2,37,42
"2000",73,-1,5,4,2,2,1,37,42
"2001",73,0,6,1,3,0,3,37,42
"2002",73,1,14,3,12,2,0,37,42
"2003",73,2,4,1,3,0,1,37,42
"2004",73,3,2,2,2,0,0,37,42
"2005",73,4,1,1,1,0,0,37,42
"2006",74,-2,3,1,0,0,3,37,42
"2007",74,-1,10,9,3,4,3,37,42
"2008",74,0,6,1,2,2,2,37,42
"2009",74,1,8,1,5,3,0,37,42
"2010",74,2,5,1,5,0,0,37,42
"2011",74,3,3,0,3,0,0,37,42
"2012",74,5,2,0,2,0,0,37,42
"2013",74,10,1,1,1,0,0,37,42
"2014",75,-3,1,0,0,0,1,37,42
"2015",75,-2,3,1,0,0,3,37,42
"2016",75,-1,9,5,1,4,4,37,42
"2017",75,0,7,6,4,2,1,37,42
"2018",75,1,11,3,9,2,0,37,42
"2019",75,2,10,0,10,0,0,37,42
"2020",75,3,3,2,3,0,0,37,42
"2021",75,4,2,0,2,0,0,37,42
"2022",75,5,1,0,1,0,0,37,42
"2023",75,6,1,2,1,0,0,37,42
"2024",76,-4,2,0,0,0,2,37,42
"2025",76,-3,1,0,0,0,1,37,42
"2026",76,-2,4,1,0,0,4,37,42
"2027",76,-1,9,5,1,3,5,37,42
"2028",76,0,9,3,4,4,1,37,42
"2029",76,1,9,3,9,0,0,37,42
"2030",76,2,1,0,1,0,0,37,42
"2031",76,3,1,0,1,0,0,37,42
"2032",76,4,3,2,3,0,0,37,42
"2033",76,5,2,0,2,0,0,37,42
"2034",76,10,1,1,1,0,0,37,42
"2035",77,-3,3,0,0,0,3,37,42
"2036",77,-2,2,1,0,0,2,37,42
"2037",77,-1,11,2,1,0,10,37,42
"2038",77,0,6,0,2,2,2,37,42
"2039",77,1,8,2,7,1,0,37,42
"2040",77,2,4,0,4,0,0,37,42
"2041",77,3,2,0,2,0,0,37,42
"2042",77,4,3,1,3,0,0,37,42
"2043",77,6,2,4,2,0,0,37,42
"2044",77,10,1,1,1,0,0,37,42
"2045",78,-2,7,2,0,0,7,37,42
"2046",78,-1,7,2,1,1,5,37,42
"2047",78,0,8,6,4,3,1,37,42
"2048",78,1,9,1,6,3,0,37,42
"2049",78,2,6,1,6,0,0,37,42
"2050",78,3,4,0,4,0,0,37,42
"2051",78,4,2,1,2,0,0,37,42
"2052",78,11,1,0,1,0,0,37,42
"2053",79,-4,1,0,0,0,1,37,42
"2054",79,-3,5,0,0,0,5,37,42
"2055",79,-2,6,0,0,0,6,37,42
"2056",79,-1,7,0,0,2,5,37,42
"2057",79,0,6,3,4,1,1,37,42
"2058",79,1,9,1,9,0,0,37,42
"2059",79,2,4,0,4,0,0,37,42
"2060",79,3,2,0,2,0,0,37,42
"2061",79,4,3,2,3,0,0,37,42
"2062",79,6,1,2,1,0,0,37,42
"2063",80,-4,1,0,0,0,1,37,42
"2064",80,-2,6,2,0,0,6,37,42
"2065",80,-1,9,0,0,0,9,37,42
"2066",80,0,4,3,4,0,0,37,42
"2067",80,1,14,1,10,4,0,37,42
"2068",80,2,1,0,1,0,0,37,42
"2069",80,3,3,0,3,0,0,37,42
"2070",80,4,1,1,1,0,0,37,42
"2071",80,6,1,2,1,0,0,37,42
"2072",81,-3,1,0,0,0,1,37,42
"2073",81,-2,3,1,0,0,3,37,42
"2074",81,-1,10,2,1,0,9,37,42
"2075",81,0,6,2,4,2,0,37,42
"2076",81,1,14,3,12,2,0,37,42
"2077",81,2,6,0,6,0,0,37,42
"2078",81,3,4,0,4,0,0,37,42
"2079",81,5,1,0,1,0,0,37,42
"2080",81,6,1,2,1,0,0,37,42
"2081",82,-3,1,0,0,0,1,37,42
"2082",82,-2,3,1,0,0,3,37,42
"2083",82,-1,6,0,0,2,4,37,42
"2084",82,0,12,4,5,4,3,37,42
"2085",82,1,9,1,8,1,0,37,42
"2086",82,2,4,0,4,0,0,37,42
"2087",82,3,1,0,1,0,0,37,42
"2088",82,11,1,0,1,0,0,37,42
"2089",83,-6,1,0,0,0,1,37,42
"2090",83,-4,1,0,0,0,1,37,42
"2091",83,-3,3,0,0,0,3,37,42
"2092",83,-2,3,1,0,0,3,37,42
"2093",83,-1,9,0,0,1,8,37,42
"2094",83,0,9,4,3,3,3,37,42
"2095",83,1,11,2,9,2,0,37,42
"2096",83,2,7,0,7,0,0,37,42
"2097",83,3,4,0,4,0,0,37,42
"2098",83,11,2,0,2,0,0,37,42
"2099",84,-6,1,0,0,0,1,37,42
"2100",84,-4,1,0,0,0,1,37,42
"2101",84,-1,7,0,0,2,5,37,42
"2102",84,0,16,2,4,10,2,37,42
"2103",84,1,10,1,8,2,0,37,42
"2104",84,2,6,0,6,0,0,37,42
"2105",84,3,1,0,1,0,0,37,42
"2106",84,5,1,0,1,0,0,37,42
"2107",84,6,1,2,1,0,0,37,42
"2108",85,-3,1,0,0,0,1,37,42
"2109",85,-2,4,0,0,0,4,37,42
"2110",85,-1,13,0,0,1,12,37,42
"2111",85,0,9,0,2,5,2,37,42
"2112",85,1,11,1,9,2,0,37,42
"2113",85,2,6,0,6,0,0,37,42
"2114",85,3,4,0,4,0,0,37,42
"2115",85,4,2,0,2,0,0,37,42
"2116",85,5,3,0,3,0,0,37,42
"2117",86,-4,1,0,0,0,1,37,42
"2118",86,-3,1,0,0,0,1,37,42
"2119",86,-2,4,0,0,0,4,37,42
"2120",86,-1,7,0,0,2,5,37,42
"2121",86,0,5,1,2,2,1,37,42
"2122",86,1,10,1,10,0,0,37,42
"2123",86,2,4,0,4,0,0,37,42
"2124",86,3,4,0,4,0,0,37,42
"2125",86,4,2,0,2,0,0,37,42
"2126",86,5,3,0,3,0,0,37,42
"2127",86,7,1,1,1,0,0,37,42
"2128",86,10,1,0,1,0,0,37,42
"2129",87,-6,1,0,0,0,1,37,42
"2130",87,-4,1,0,0,0,1,37,42
"2131",87,-3,1,0,0,0,1,37,42
"2132",87,-2,6,1,0,0,6,37,42
"2133",87,-1,8,0,0,2,6,37,42
"2134",87,0,7,2,2,4,1,37,42
"2135",87,1,9,3,9,0,0,37,42
"2136",87,2,7,0,7,0,0,37,42
"2137",87,3,1,0,1,0,0,37,42
"2138",87,4,1,0,1,0,0,37,42
"2139",87,5,2,0,2,0,0,37,42
"2140",88,-4,2,0,0,0,2,37,42
"2141",88,-3,1,0,0,0,1,37,42
"2142",88,-2,3,0,0,0,3,37,42
"2143",88,-1,7,0,0,2,5,37,42
"2144",88,0,5,1,3,1,1,37,42
"2145",88,1,14,0,11,3,0,37,42
"2146",88,2,4,0,4,0,0,37,42
"2147",88,3,2,0,2,0,0,37,42
"2148",88,7,1,1,1,0,0,37,42
"2149",89,-4,1,0,0,0,1,37,42
"2150",89,-3,1,0,0,0,1,37,42
"2151",89,-2,1,0,0,0,1,37,42
"2152",89,-1,7,0,0,0,7,37,42
"2153",89,0,6,0,2,3,1,37,42
"2154",89,1,10,1,9,1,0,37,42
"2155",89,2,2,0,2,0,0,37,42
"2156",89,3,1,0,1,0,0,37,42
"2157",89,5,2,0,2,0,0,37,42
"2158",89,10,1,0,1,0,0,37,42
"2159",90,-4,1,0,0,0,1,37,42
"2160",90,-3,1,0,0,0,1,37,42
"2161",90,-2,2,1,0,0,2,37,42
"2162",90,-1,10,0,0,2,8,37,42
"2163",90,0,7,0,1,6,0,37,42
"2164",90,1,10,1,10,0,0,37,42
"2165",90,2,8,0,8,0,0,37,42
"2166",90,3,3,0,3,0,0,37,42
"2167",90,5,2,0,2,0,0,37,42
"2168",90,8,1,0,1,0,0,37,42
"2169",91,-2,5,0,0,0,5,37,42
"2170",91,-1,8,0,0,2,6,37,42
"2171",91,0,6,1,2,4,0,37,42
"2172",91,1,11,1,10,1,0,37,42
"2173",91,2,6,0,6,0,0,37,42
"2174",91,3,1,0,1,0,0,37,42
"2175",91,4,1,0,1,0,0,37,42
"2176",91,5,1,0,1,0,0,37,42
"2177",92,-5,1,0,0,0,1,37,42
"2178",92,-4,1,0,0,0,1,37,42
"2179",92,-3,1,0,0,0,1,37,42
"2180",92,-2,2,0,0,0,2,37,42
"2181",92,-1,9,0,0,2,7,37,42
"2182",92,0,9,0,0,8,1,37,42
"2183",92,1,10,1,10,0,0,37,42
"2184",92,2,6,0,6,0,0,37,42
"2185",92,3,1,0,1,0,0,37,42
"2186",92,4,1,0,1,0,0,37,42
"2187",93,-6,1,0,0,0,1,37,42
"2188",93,-4,2,0,0,0,2,37,42
"2189",93,-2,5,0,0,0,5,37,42
"2190",93,-1,14,0,0,1,13,37,42
"2191",93,0,9,1,2,7,0,37,42
"2192",93,1,15,1,13,2,0,37,42
"2193",93,2,5,0,5,0,0,37,42
"2194",93,3,1,0,1,0,0,37,42
"2195",93,4,1,0,1,0,0,37,42
"2196",93,5,2,0,2,0,0,37,42
"2197",93,8,1,0,1,0,0,37,42
"2198",93,10,1,0,1,0,0,37,42
"2199",94,-4,1,0,0,0,1,37,42
"2200",94,-3,2,0,0,0,2,37,42
"2201",94,-2,1,0,0,0,1,37,42
"2202",94,-1,6,0,0,2,4,37,42
"2203",94,0,11,1,4,6,1,37,42
"2204",94,1,10,0,10,0,0,37,42
"2205",94,2,9,0,9,0,0,37,42
"2206",94,3,2,0,2,0,0,37,42
"2207",94,5,1,0,1,0,0,37,42
"2208",95,-2,3,0,0,0,3,37,42
"2209",95,-1,10,0,0,1,9,37,42
"2210",95,0,7,0,0,7,0,37,42
"2211",95,1,7,1,6,1,0,37,42
"2212",95,2,2,0,2,0,0,37,42
"2213",96,-1,3,0,0,0,3,37,42
"2214",96,0,4,0,0,2,2,37,42
"2215",96,1,4,0,4,0,0,37,42
"2216",96,2,1,0,1,0,0,37,42
"2217",97,-1,2,0,0,0,2,37,42
"2218",97,0,2,0,0,2,0,37,42
"2219",97,1,2,0,2,0,0,37,42
"2220",98,0,2,0,0,2,0,37,42
"2221",98,1,2,1,2,0,0,37,42
"2222",99,1,2,0,2,0,0,37,42
"2223",99,2,1,0,1,0,0,37,42
"2224",100,2,1,0,1,0,0,37,42
"2225",101,2,1,0,1,0,0,37,42
"2226",102,0,1,0,0,1,0,37,42
"2227",0,0,245,325,103,37,105,37,4
"2228",0,1,1,0,1,0,0,37,4
"2229",1,0,31,35,10,5,16,37,4
"2230",1,1,2,9,2,0,0,37,4
"2231",2,0,39,50,18,7,14,37,4
"2232",2,1,1,5,1,0,0,37,4
"2233",3,-1,1,0,0,0,1,37,4
"2234",3,0,31,38,13,5,13,37,4
"2235",3,1,3,7,2,0,1,37,4
"2236",4,-1,1,0,0,0,1,37,4
"2237",4,0,41,35,15,8,18,37,4
"2238",4,1,2,2,1,0,1,37,4
"2239",5,-1,2,2,2,0,0,37,4
"2240",5,0,33,32,11,7,15,37,4
"2241",5,1,7,18,5,0,2,37,4
"2242",5,2,1,3,1,0,0,37,4
"2243",6,-1,2,1,1,0,1,37,4
"2244",6,0,27,45,13,5,9,37,4
"2245",6,2,2,8,2,0,0,37,4
"2246",7,0,35,36,14,4,17,37,4
"2247",7,1,3,1,2,0,1,37,4
"2248",7,2,1,4,1,0,0,37,4
"2249",8,-1,4,3,3,0,1,37,4
"2250",8,0,37,48,21,3,13,37,4
"2251",8,1,1,3,1,0,0,37,4
"2252",9,-1,4,6,2,0,2,37,4
"2253",9,0,34,36,14,6,14,37,4
"2254",9,1,1,2,1,0,0,37,4
"2255",9,2,2,8,2,0,0,37,4
"2256",10,-1,6,15,4,0,2,37,4
"2257",10,0,32,29,10,7,15,37,4
"2258",10,1,7,9,4,0,3,37,4
"2259",10,2,1,1,1,0,0,37,4
"2260",11,-1,5,12,2,2,1,37,4
"2261",11,0,34,44,19,2,13,37,4
"2262",11,1,4,6,3,1,0,37,4
"2263",11,2,2,7,2,0,0,37,4
"2264",12,-1,10,14,4,1,5,37,4
"2265",12,0,17,12,7,3,7,37,4
"2266",12,1,6,11,5,0,1,37,4
"2267",12,2,2,4,2,0,0,37,4
"2268",13,-1,9,14,3,3,3,37,4
"2269",13,0,28,24,8,5,15,37,4
"2270",13,1,2,2,1,1,0,37,4
"2271",13,2,2,6,2,0,0,37,4
"2272",14,-1,5,4,1,0,4,37,4
"2273",14,0,19,14,7,6,6,37,4
"2274",14,1,6,12,6,0,0,37,4
"2275",14,2,1,1,1,0,0,37,4
"2276",15,-1,6,15,4,1,1,37,4
"2277",15,0,33,26,11,2,20,37,4
"2278",15,1,6,12,5,0,1,37,4
"2279",15,2,2,5,2,0,0,37,4
"2280",16,-1,6,6,2,0,4,37,4
"2281",16,0,21,11,6,2,13,37,4
"2282",16,1,5,6,4,0,1,37,4
"2283",16,2,5,12,5,0,0,37,4
"2284",16,3,1,3,1,0,0,37,4
"2285",17,-1,12,20,6,0,6,37,4
"2286",17,0,24,19,9,4,11,37,4
"2287",17,1,9,10,6,2,1,37,4
"2288",17,2,2,4,2,0,0,37,4
"2289",18,-1,9,11,3,2,4,37,4
"2290",18,0,12,8,4,1,7,37,4
"2291",18,1,3,3,1,1,1,37,4
"2292",18,2,2,5,2,0,0,37,4
"2293",19,-1,8,10,3,1,4,37,4
"2294",19,0,28,35,19,0,9,37,4
"2295",19,1,7,13,5,1,1,37,4
