"","competition_id","season_id","match_id","time_bin","cur_home_score","cur_away_score","future_goals_home","future_goals_away","start_loc_x","start_loc_y","end_loc_x","end_loc_y"
"1",0,0,0,0,0,0,0,0,0,0,0,0
"2",43,3,8657,0,0,0,2,0,61,41,69,42
"3",43,3,8657,1,0,0,2,0,71,15,16,23
"4",43,3,8657,2,0,0,2,0,28,22,28,43
"5",43,3,8657,3,0,0,2,0,53,76,117,39
"6",43,3,8657,4,1,0,1,0,75,10,45,58
"7",43,3,8657,5,1,0,1,0,48,59,105,11
"8",43,3,8657,6,1,0,1,0,97,16,53,75
"9",43,3,8657,7,1,0,1,0,53,74,49,75
"10",43,3,8657,8,1,0,1,0,46,74,3,35
"11",43,3,8657,9,1,0,1,0,17,24,61,65
"12",43,3,8657,10,1,0,1,0,63,64,92,3
"13",43,3,8657,11,1,0,1,0,91,2,74,69
"14",43,3,8657,12,1,0,1,0,67,71,3,40
"15",43,3,8657,13,1,0,1,0,34,42,75,44
"16",43,3,8657,14,1,0,1,0,85,36,75,40
"17",43,3,8657,15,1,0,1,0,77,36,54,52
"18",43,3,8657,16,1,0,1,0,61,42,66,54
"19",43,3,8657,17,1,0,1,0,69,25,4,36
"20",43,3,8657,18,1,0,1,0,1,2,62,59
"21",43,3,8657,19,1,0,1,0,57,57,92,3
"22",43,3,8657,20,1,0,1,0,83,10,77,32
"23",43,3,8657,21,1,0,1,0,72,45,2,40
"24",43,3,8657,22,1,0,1,0,35,1,72,69
"25",43,3,8657,23,1,0,1,0,70,75,32,77
"26",43,3,8657,24,1,0,1,0,33,76,5,46
"27",43,3,8657,25,1,0,1,0,8,37,72,5
"28",43,3,8657,26,1,0,1,0,75,13,38,16
"29",43,3,8657,27,1,0,1,0,40,17,74,54
"30",43,3,8657,28,1,0,1,0,70,50,72,13
"31",43,3,8657,29,1,0,1,0,66,11,21,23
"32",43,3,8657,30,1,0,1,0,25,22,73,55
"33",43,3,8657,31,1,0,1,0,69,49,118,40
"34",43,3,8657,32,1,0,1,0,119,78,74,60
"35",43,3,8657,33,1,0,1,0,45,59,117,56
"36",43,3,8657,34,1,0,1,0,69,5,69,19
"37",43,3,8657,35,1,0,1,0,73,27,23,54
"38",43,3,8657,36,1,0,1,0,88,66,29,58
"39",43,3,8657,37,1,0,1,0,25,53,41,35
"40",43,3,8657,38,1,0,1,0,45,36,55,57
"41",43,3,8657,39,1,0,1,0,55,37,52,7
"42",43,3,8657,40,1,0,1,0,51,5,61,8
"43",43,3,8657,41,1,0,1,0,59,9,89,40
"44",43,3,8657,42,1,0,1,0,100,52,64,18
