"","competition_id","season_id","match_id","time_bin","cur_home_score","cur_away_score","future_goals_home","future_goals_away","start_loc_x","start_loc_y","end_loc_x","end_loc_y"
"1",0,0,0,0,0,0,0,0,0,0,0,0
"2",72,30,68337,0,0,0,0,2,60,40,56,9.8
"3",72,30,68337,1,0,0,0,2,83.7,1.6,61.9,1.5
"4",72,30,68337,2,0,0,0,2,65.9,2.90000000000001,51,58.4
"5",72,30,68337,3,0,0,0,2,50.3,56,83.4,15.5
"6",72,30,68337,4,0,0,0,2,75.8,26.7,89.7,10.1
"7",72,30,68337,5,0,0,0,2,87.8,6.09999999999999,11,35.9
"8",72,30,68337,6,0,0,0,2,11.5,32.6,80.8,30
"9",72,30,68337,7,0,0,0,2,84,34.3,118.6,38.7
"10",72,30,68337,8,0,0,0,2,120,1,113.2,39.9
"11",72,30,68337,9,0,0,0,2,107.3,34.9,88.8,68.3
"12",72,30,68337,10,0,0,0,2,103.3,61.6,47.8,65.5
"13",72,30,68337,11,0,0,0,2,39.2,66.6,1.6,37.5
"14",72,30,68337,12,0,0,0,2,0,79,42,69.3
"15",72,30,68337,13,0,0,0,2,39,72.9,8.5,50.8
"16",72,30,68337,14,0,1,0,1,60,40,52,75.2
"17",72,30,68337,15,0,1,0,1,43.7,79,113.6,40.8
"18",72,30,68337,16,0,1,0,1,112.6,42,1.3,38.6
"19",72,30,68337,17,0,1,0,1,0,79,18.6,49.1
"20",72,30,68337,18,0,1,0,1,67.2,79,71.8,47.7
"21",72,30,68337,19,0,1,0,1,66.4,59.9,58.9,60.7
"22",72,30,68337,20,0,1,0,1,58.2,58,9.8,48.5
"23",72,30,68337,21,0,1,0,1,11.2,39.9,65,6.4
"24",72,30,68337,22,0,1,0,1,73.7,4.2,39,72.2
"25",72,30,68337,23,0,1,0,1,39,72.2,110,77.7
"26",72,30,68337,24,0,1,0,1,109,79,116.8,64.1
"27",72,30,68337,25,0,1,0,1,120,80,67.8,19.5
"28",72,30,68337,26,0,1,0,1,97.6,10.7,101,40.8
"29",72,30,68337,27,0,1,0,1,108.6,9.7,97.9,32.3
"30",72,30,68337,28,0,1,0,1,83.1,42.2,77.9,48.3
"31",72,30,68337,29,0,1,0,1,81,49.5,47.2,0.400000000000006
"32",72,30,68337,30,0,1,0,1,36.5,1.7,109,65.8
"33",72,30,68337,31,0,1,0,1,107.3,80,5.2,38.7
"34",72,30,68337,32,0,1,0,1,0,79,31.8,15.3
"35",72,30,68337,33,0,1,0,1,21.1,28.5,118,59.6
"36",72,30,68337,34,0,1,0,1,113,35,8.7,31.7
"37",72,30,68337,35,0,1,0,1,11.7,31.9,56.1,0.599999999999994
"38",72,30,68337,36,0,1,0,1,56.8,1,56.7,51.7
"39",72,30,68337,37,0,1,0,1,56.7,51.7,65.5,72.2
"40",72,30,68337,38,0,1,0,1,91.7,54.6,62.9,15.5
"41",72,30,68337,39,0,1,0,1,67.6,11.5,4.3,47.4
"42",72,30,68337,40,0,1,0,1,10.6,45.7,10.4,35.9
"43",72,30,68337,41,0,1,0,1,65.9,56.5,97.5,74.4
"44",72,30,68337,42,0,1,0,1,100.1,80,8.7,33.6
"45",72,30,68337,43,0,1,0,1,29.9,1,105.6,48.1
"46",72,30,68337,44,0,1,0,1,105.6,48.1,36.3,14.9
"47",72,30,68337,45,0,1,0,1,56.7,45.8,4.4,10.3
"48",72,30,68337,46,0,1,0,1,6.3,0,4.1,41.8
"49",72,30,68337,47,0,1,0,1,8.3,38.2,70.5,23
"50",72,30,68337,48,0,1,0,1,64.5,27,28.8,73.3
"51",72,30,68337,49,0,1,0,1,37.2,73.9,111.5,23
"52",72,30,68337,50,0,1,0,1,115.2,22.3,59.9,48.2
"53",72,30,68337,51,0,1,0,1,58.6,6.59999999999999,97.8,42.3
"54",72,30,68337,52,0,1,0,1,83.4,31.6,73.1,29.5
"55",72,30,68337,53,0,1,0,1,71.2,20.9,91.8,28.4
"56",72,30,68337,54,0,1,0,1,91,26.6,114,36
"57",72,30,68337,55,0,1,0,1,72.5,27.7,94,18.6
"58",72,30,68337,56,0,1,0,1,76.3,5.3,13.3,54.1
"59",72,30,68337,57,0,1,0,1,7,45,21.1,9.6
"60",72,30,68337,58,0,1,0,1,18.7,3.90000000000001,68.9,19.5
"61",72,30,68337,59,0,1,0,1,69.4,1,105.6,58.4
"62",72,30,68337,60,0,1,0,1,114,44,57.1,74.6
"63",72,30,68337,61,0,1,0,1,57.1,74.6,43.5,13.5
"64",72,30,68337,62,0,1,0,1,42.5,12.5,50,50
"65",72,30,68337,63,0,1,0,1,50,29.1,38.1,50.2
"66",72,30,68337,64,0,1,0,1,46.8,32.6,70.3,6.8
"67",72,30,68337,65,0,1,0,1,73,6.09999999999999,114.8,37.8
"68",72,30,68337,66,0,1,0,1,114,36,65.9,52.7
"69",72,30,68337,67,0,1,0,1,64.6,48.1,87.9,6.7
"70",72,30,68337,68,0,1,0,1,95.1,7.90000000000001,116.5,10.1
"71",72,30,68337,69,0,1,0,1,120,1,102.3,25.8
"72",72,30,68337,70,0,1,0,1,50.3,28.6,108.8,32.6
"73",72,30,68337,71,0,1,0,1,106.6,1,38.1,34.1
"74",72,30,68337,72,0,1,0,1,38.8,34.1,113.3,40.4
"75",72,30,68337,73,0,1,0,1,112.9,40.4,73.1,16.4
"76",72,30,68337,74,0,1,0,1,73,0,64.5,27.7
"77",72,30,68337,75,0,1,0,1,65,28.6,114.9,41.8
"78",72,30,68337,76,0,1,0,1,110.2,40.4,74.5,42.6
"79",72,30,68337,77,0,1,0,1,86.4,35,55.7,5.7
"80",72,30,68337,78,0,1,0,1,56.2,15.8,114.6,35.1
"81",72,30,68337,79,0,1,0,1,114,36,52.5,49.5
"82",72,30,68337,80,0,1,0,1,52.5,49.5,6.6,45.6
"83",72,30,68337,81,0,2,0,0,61,41,48.2,19.9
"84",72,30,68337,82,0,2,0,0,56,16.4,71.9,56.5
"85",72,30,68337,83,0,2,0,0,74.1,56.6,68.9,67.9
