"","competition_id","season_id","match_id","time_bin","cur_home_score","cur_away_score","future_goals_home","future_goals_away","start_loc_x","start_loc_y","end_loc_x","end_loc_y"
"1",0,0,0,0,0,0,0,0,0,0,0,0
"2",37,90,3775629,0,0,0,1,7,60,40,104,53.6
"3",37,90,3775629,1,0,0,1,7,42.4,79.9,2,43.4
"4",37,90,3775629,2,0,0,1,7,0,0,97.1,38.9
"5",37,90,3775629,3,0,0,1,7,94.6,44,42.8,71.5
"6",37,90,3775629,4,0,0,1,7,42.8,70.9,15,40.2
"7",37,90,3775629,5,0,0,1,7,13.7,27.3,48.7,25
"8",37,90,3775629,6,0,0,1,7,33.3,30.2,75.1,6.09999999999999
"9",37,90,3775629,7,0,0,1,7,78.1,0.1,2.3,8.5
"10",37,90,3775629,8,0,0,1,7,0,0,2.8,33
"11",37,90,3775629,9,0,0,1,7,7,44.1,91.1,17.2
"12",37,90,3775629,10,0,0,1,7,103.6,38.2,1.3,40.1
"13",37,90,3775629,11,0,1,1,6,61,40.1,91.3,61.3
"14",37,90,3775629,12,0,1,1,6,77.1,61.3,19.6,54.1
"15",37,90,3775629,13,0,1,1,6,42.1,61.2,71.1,25.9
"16",37,90,3775629,14,0,1,1,6,76.3,50.3,1.8,43.2
"17",37,90,3775629,16,0,2,1,5,61,40.1,75.3,39.7
"18",37,90,3775629,17,0,2,1,5,70.9,60.1,25.4,10.8
"19",37,90,3775629,18,0,2,1,5,29,12.6,43.9,11.2
"20",37,90,3775629,19,0,2,1,5,11.7,9.7,67.2,71.7
"21",37,90,3775629,20,0,2,1,5,63,69.7,71.7,46.1
"22",37,90,3775629,21,0,2,1,5,69.7,67,63.2,51.8
"23",37,90,3775629,22,0,2,1,5,62.4,49.7,11.8,11.9
"24",37,90,3775629,23,0,2,1,5,14.6,12.5,77.1,58.2
"25",37,90,3775629,24,0,2,1,5,100.7,42.8,32,24.6
"26",37,90,3775629,25,0,2,1,5,42,27.2,42.8,5.90000000000001
"27",37,90,3775629,26,0,2,1,5,42.8,7.8,46.1,7
"28",37,90,3775629,27,0,2,1,5,34.5,0.1,58.5,32.7
"29",37,90,3775629,28,0,2,1,5,56,25.6,63.7,46.9
"30",37,90,3775629,29,0,2,1,5,53.1,42.7,11.5,0
"31",37,90,3775629,30,0,2,1,5,20.3,12,9.8,30.8
"32",37,90,3775629,31,0,2,1,5,44.2,0,5.4,27.9
"33",37,90,3775629,32,0,2,1,5,11.7,15.3,5.6,48.3
"34",37,90,3775629,33,0,2,1,5,7,44.1,63.8,24.9
"35",37,90,3775629,34,0,2,1,5,63.8,22,62.6,48
"36",37,90,3775629,35,0,2,1,5,61.9,38,117.7,43.5
"37",37,90,3775629,36,0,2,1,5,114,36,78.6,55.1
"38",37,90,3775629,37,0,2,1,5,77.4,52.4,0.6,39.1
"39",37,90,3775629,38,0,2,1,5,2.5,43.7,99,31.8
"40",37,90,3775629,39,0,3,1,4,84.6,26.4,21.2,29.6
"41",37,90,3775629,40,0,3,1,4,28.7,25.6,92.6,23.6
"42",37,90,3775629,41,0,3,1,4,91.9,23.8,91.1,50.3
"43",37,90,3775629,42,0,3,1,4,91.1,67.2,3.40000000000001,49.5
"44",37,90,3775629,44,0,3,1,4,11,48.7,20.8,58.3
"45",37,90,3775629,45,0,3,1,4,42.1,65.6,99.2,73.1
"46",37,90,3775629,46,0,3,1,4,107.4,79.9,104,51.8
"47",37,90,3775629,47,0,3,1,4,94.5,56.3,7.7,74.6
"48",37,90,3775629,48,0,3,1,4,3.09999999999999,67.4,41.7,54.9
"49",37,90,3775629,49,0,3,1,4,39.8,80,100.8,53.4
"50",37,90,3775629,50,0,3,1,4,113,43.9,34.7,2.90000000000001
"51",37,90,3775629,51,0,3,1,4,35.6,16.6,30.2,0
"52",37,90,3775629,52,0,3,1,4,15.6,13.7,63.6,40.9
"53",37,90,3775629,53,0,3,1,4,72,40,2.4,36.1
"54",37,90,3775629,54,0,3,1,4,6,36,99.5,26.9
"55",37,90,3775629,55,0,3,1,4,97,31.2,58.8,3.2
"56",37,90,3775629,56,0,3,1,4,71,0,111.5,57
"57",37,90,3775629,57,0,3,1,4,108.1,50.4,2.4,37.2
"58",37,90,3775629,58,0,4,1,3,60,40,56.6,34.1
"59",37,90,3775629,59,0,4,1,3,30.4,31.1,27.1,49.2
"60",37,90,3775629,60,0,5,1,2,25.6,50.6,81.3,55.8
"61",37,90,3775629,61,0,5,1,2,86.3,69.3,68.3,66.8
"62",37,90,3775629,62,0,5,1,2,67.2,64.7,4.4,42.7
"63",37,90,3775629,63,0,5,1,2,0,0,47,33
"64",37,90,3775629,64,0,5,1,2,52.5,35.9,31.1,72.6
"65",37,90,3775629,65,0,5,1,2,19.1,57.7,97.1,47
"66",37,90,3775629,66,0,5,1,2,56.5,80,66.5,62.1
"67",37,90,3775629,67,0,5,1,2,69.1,61.9,87.2,31
"68",37,90,3775629,68,0,5,1,2,85.5,54.8,82.3,52.9
"69",37,90,3775629,69,1,5,0,2,24.8,61.7,17.8,57.1
"70",37,90,3775629,70,1,5,0,2,15.7,53.8,6,53.9
"71",37,90,3775629,71,1,6,0,1,1.3,44.4,117.1,69
"72",37,90,3775629,72,1,6,0,1,115.6,58.8,30.4,75.9
"73",37,90,3775629,73,1,6,0,1,58,74.3,93.5,66.6
"74",37,90,3775629,74,1,6,0,1,91.7,68.3,84.4,67.2
"75",37,90,3775629,75,1,6,0,1,68.6,65,0.9,37.9
"76",37,90,3775629,76,1,7,0,0,60,40,0.8,40.2
"77",37,90,3775629,77,1,7,0,0,6,44,31,47.1
"78",37,90,3775629,78,1,7,0,0,30.8,37,104.5,66
"79",37,90,3775629,79,1,7,0,0,113,43.9,22.4,63.5
"80",37,90,3775629,80,1,7,0,0,27.9,64.1,13.9,77.1
"81",37,90,3775629,81,1,7,0,0,4,70.9,16.2,77.1
"82",37,90,3775629,82,1,7,0,0,21.7,75.2,3.3,10
"83",37,90,3775629,83,1,7,0,0,0,0,51.2,59.1
"84",37,90,3775629,84,1,7,0,0,55.2,52.9,80,32.8
"85",37,90,3775629,85,1,7,0,0,60.2,56,21.5,68.1
"86",37,90,3775629,86,1,7,0,0,52.7,58,102.2,4
"87",37,90,3775629,87,1,7,0,0,86.9,5.4,56.8,2.3
"88",37,90,3775629,88,1,7,0,0,56.8,4,6,36
"89",37,90,3775629,89,1,7,0,0,9.5,57.4,27.8,75.6
"90",37,90,3775604,0,0,0,0,3,59,39.9,86.6,24
"91",37,90,3775604,1,0,0,0,3,68,20.8,97.7,5.59999999999999
"92",37,90,3775604,2,0,0,0,3,100.1,5.40000000000001,7.8,42.7
"93",37,90,3775604,3,0,0,0,3,0,79.9,52,40.8
"94",37,90,3775604,4,0,1,0,2,52.9,39.1,84.2,56.5
"95",37,90,3775604,5,0,1,0,2,64.6,41.5,78,29.4
"96",37,90,3775604,6,0,1,0,2,72.3,32.6,35.7,6.90000000000001
"97",37,90,3775604,7,0,1,0,2,28.6,8.40000000000001,32.1,9.6
"98",37,90,3775604,8,0,1,0,2,48.9,6.3,66.5,70.2
"99",37,90,3775604,9,0,1,0,2,76.2,80,81,53.5
"100",37,90,3775604,10,0,1,0,2,87.7,61.2,91.7,2.59999999999999
"101",37,90,3775604,11,0,1,0,2,107.1,7.7,16.2,74.7
"102",37,90,3775604,12,0,1,0,2,23.8,80,94.5,16.5
"103",37,90,3775604,13,0,1,0,2,112.5,35.3,7.7,75.8
"104",37,90,3775604,14,0,1,0,2,9.2,77.3,6.3,64.1
"105",37,90,3775604,15,0,1,0,2,0,79.9,63.9,36.6
"106",37,90,3775604,16,0,1,0,2,27.8,19.9,4,5
"107",37,90,3775604,17,0,1,0,2,6,44,98.8,37.1
"108",37,90,3775604,18,0,1,0,2,86.8,26.6,1.8,36.9
"109",37,90,3775604,19,0,1,0,2,6,44,34.2,3.2
"110",37,90,3775604,20,0,1,0,2,35.9,2.5,102.5,9.90000000000001
"111",37,90,3775604,21,0,1,0,2,96.1,15.6,96.9,9.3
"112",37,90,3775604,22,0,1,0,2,108.5,54,22.3,16.9
"113",37,90,3775604,23,0,1,0,2,27.1,6.2,50.3,45.5
