"","competition_id","season_id","match_id","time_bin","cur_home_score","cur_away_score","future_goals_home","future_goals_away","start_loc_x","start_loc_y","end_loc_x","end_loc_y"
"1",0,0,0,0,0,0,0,0,0,0,0,0
"2",55,43,3795187,0,0,0,0,4,60,40,69.9,27.4
"3",55,43,3795187,1,0,0,0,4,55.6,64.2,73.5,29.1
"4",55,43,3795187,2,0,0,0,4,63.5,41.3,15.1,12.2
"5",55,43,3795187,3,0,0,0,4,14.1,18,6.5,43.1
"6",55,43,3795187,4,0,1,0,3,60,40,62.3,43.8
"7",55,43,3795187,5,0,1,0,3,56.1,55.8,90.2,53.7
"8",55,43,3795187,6,0,1,0,3,68.9,80,89.9,75.9
"9",55,43,3795187,7,0,1,0,3,89.9,75.9,62.9,53.2
"10",55,43,3795187,8,0,1,0,3,65.3,36.5,64.9,1.2
"11",55,43,3795187,9,0,1,0,3,67.9,2.3,46.8,2.59999999999999
"12",55,43,3795187,10,0,1,0,3,46.8,2.59999999999999,115.3,55.2
"13",55,43,3795187,11,0,1,0,3,116,59,49.5,17.7
"14",55,43,3795187,12,0,1,0,3,54,16.6,56.6,2.2
"15",55,43,3795187,13,0,1,0,3,49.6,2.59999999999999,63.1,51.6
"16",55,43,3795187,14,0,1,0,3,56.6,22.5,53,77.9
"17",55,43,3795187,15,0,1,0,3,62.9,80,116.4,35.3
"18",55,43,3795187,16,0,1,0,3,120,0.1,102,27.9
"19",55,43,3795187,17,0,1,0,3,38.6,54.5,49.9,48.3
"20",55,43,3795187,19,0,1,0,3,66.1,79.9,65.2,73.8
"21",55,43,3795187,20,0,1,0,3,62.2,72.1,3.9,25.6
"22",55,43,3795187,21,0,1,0,3,55.4,3,43.3,13.2
"23",55,43,3795187,22,0,1,0,3,35.6,27.7,55.4,75.8
"24",55,43,3795187,23,0,1,0,3,55.1,74.1,39.5,1.09999999999999
"25",55,43,3795187,24,0,1,0,3,43.9,4.9,37.1,59.2
"26",55,43,3795187,25,0,1,0,3,32,79.9,20.6,28.2
"27",55,43,3795187,26,0,1,0,3,26.6,34.8,22.8,76
"28",55,43,3795187,27,0,1,0,3,22.2,75.3,39.2,30.7
"29",55,43,3795187,28,0,1,0,3,40.3,35.2,53.2,3.90000000000001
"30",55,43,3795187,29,0,1,0,3,68.8,30.6,34.8,73.6
"31",55,43,3795187,30,0,1,0,3,42,72.7,20.3,66.4
"32",55,43,3795187,31,0,1,0,3,0.9,54.9,20.6,61.8
"33",55,43,3795187,33,0,1,0,3,22.2,79.9,11.2,54.7
"34",55,43,3795187,34,0,1,0,3,14.8,51.7,57.2,21.3
"35",55,43,3795187,35,0,1,0,3,62.7,17.3,105.4,44.8
"36",55,43,3795187,36,0,1,0,3,95.8,49.7,52.4,55.7
"37",55,43,3795187,37,0,1,0,3,36.4,75,25.3,30.1
"38",55,43,3795187,38,0,1,0,3,22.5,49.1,115.9,30.2
"39",55,43,3795187,39,0,1,0,3,120,0.1,53,26.1
"40",55,43,3795187,40,0,1,0,3,51.2,24.1,85.4,2.3
"41",55,43,3795187,41,0,1,0,3,81.7,10.7,113,35.9
"42",55,43,3795187,42,0,1,0,3,44.7,23.8,74.9,22.4
"43",55,43,3795187,43,0,1,0,3,78.6,39.1,61.8,67.9
"44",55,43,3795187,44,0,1,0,3,62.8,67.4,3.3,21.5
"45",55,43,3795187,45,0,1,0,3,6,36,60.5,64.9
"46",55,43,3795187,46,0,1,0,3,56.4,65.5,29.1,69.8
"47",55,43,3795187,47,0,1,0,3,27.2,70.5,0.8,38.6
"48",55,43,3795187,48,0,2,0,2,61,40.1,35.8,51.6
"49",55,43,3795187,49,0,2,0,2,42,55.2,3.9,36
"50",55,43,3795187,50,0,2,0,2,11.4,6.3,67.5,20.8
"51",55,43,3795187,51,0,2,0,2,68.1,27.6,2.4,40.4
"52",55,43,3795187,52,0,3,0,1,61,40.1,61.3,18.9
"53",55,43,3795187,53,0,3,0,1,57.3,18.1,63.7,77.6
"54",55,43,3795187,54,0,3,0,1,57.3,72.4,40.4,26.3
"55",55,43,3795187,55,0,3,0,1,57.5,5.1,26.7,77.6
"56",55,43,3795187,56,0,3,0,1,24.8,79.1,65.9,74.3
"57",55,43,3795187,57,0,3,0,1,64.7,78.2,55.4,51.5
"58",55,43,3795187,58,0,3,0,1,56.7,53.1,84.1,21.2
"59",55,43,3795187,59,0,3,0,1,104.9,40.5,5,9.8
"60",55,43,3795187,60,0,3,0,1,8.3,0,45.8,40.9
"61",55,43,3795187,61,0,3,0,1,46.1,68.9,63.5,79.5
"62",55,43,3795187,62,0,3,0,1,66.8,64.4,2.9,42.1
"63",55,43,3795187,63,0,3,0,1,0,0,0.8,39.1
"64",55,43,3795187,65,0,4,0,0,61,40.1,21.2,35.4
"65",55,43,3795187,66,0,4,0,0,3.6,45.2,6.1,67.1
"66",55,43,3795187,67,0,4,0,0,0,79.9,78.2,53.4
"67",55,43,3795187,68,0,4,0,0,70.7,38.6,82.8,9.1
"68",55,43,3795187,69,0,4,0,0,84.8,18.8,29.4,58.8
"69",55,43,3795187,70,0,4,0,0,82.9,32.1,48.6,3.09999999999999
"70",55,43,3795187,71,0,4,0,0,44.3,8.3,36.3,67.8
"71",55,43,3795187,72,0,4,0,0,45.8,74.5,42.1,69.8
"72",55,43,3795187,73,0,4,0,0,44.7,70,58.6,73.1
"73",55,43,3795187,74,0,4,0,0,54.1,43,58,58.7
"74",55,43,3795187,75,0,4,0,0,42.8,77.5,67.5,24.1
"75",55,43,3795187,76,0,4,0,0,68.3,28.1,50.6,0.1
"76",55,43,3795187,77,0,4,0,0,29.8,15.9,89,77.9
"77",55,43,3795187,78,0,4,0,0,72.2,70.6,99.8,63.4
"78",55,43,3795187,79,0,4,0,0,106,55.9,63.3,45.6
"79",55,43,3795187,80,0,4,0,0,63.7,45.1,95.2,33.1
"80",55,43,3795187,81,0,4,0,0,100,12.2,45.3,58.4
"81",55,43,3795187,82,0,4,0,0,41,72.3,57,63.2
"82",55,43,3795187,83,0,4,0,0,50.1,48.5,80.8,67.6
"83",55,43,3795187,84,0,4,0,0,87.4,40.9,113.3,26.5
"84",55,43,3795187,85,0,4,0,0,119.1,29.8,105.7,25.3
"85",55,43,3795187,86,0,4,0,0,105.7,24.8,78.9,5.4
"86",55,43,3795187,87,0,4,0,0,79.4,6.3,108.2,56.1
"87",55,43,3795187,88,0,4,0,0,105.5,52.8,65.8,79
"88",55,43,3795187,89,0,4,0,0,63.3,78.2,71.7,37
"89",55,43,3788768,0,0,0,0,2,59,39.9,48.8,57.3
"90",55,43,3788768,1,0,0,0,2,49.5,57,39,57.5
"91",55,43,3788768,2,0,0,0,2,25.5,64,25.6,52
"92",55,43,3788768,3,0,0,0,2,22.3,51.5,40.1,33.6
"93",55,43,3788768,4,0,0,0,2,44.6,28.9,67.5,38.6
"94",55,43,3788768,5,0,0,0,2,62.6,54.2,4.6,39.1
"95",55,43,3788768,6,0,0,0,2,76.7,14.9,30.2,64.5
"96",55,43,3788768,7,0,0,0,2,23.9,33,45.4,62.4
"97",55,43,3788768,8,0,0,0,2,49.5,60.4,32.5,8.6
"98",55,43,3788768,9,0,0,0,2,12.2,29.4,76.7,4.7
"99",55,43,3788768,10,0,0,0,2,75.7,0.1,62.5,56.5
"100",55,43,3788768,11,0,0,0,2,35.4,68.5,36.6,56.2
"101",55,43,3788768,12,0,0,0,2,43.1,60.2,55.6,7.9
"102",55,43,3788768,13,0,0,0,2,87.9,48.1,22,74.1
"103",55,43,3788768,14,0,0,0,2,31.1,80,15.4,49.1
"104",55,43,3788768,15,0,0,0,2,71.4,72.4,88.4,5.8
"105",55,43,3788768,16,0,0,0,2,117.9,77.2,43.6,48.7
"106",55,43,3788768,17,0,0,0,2,44.6,27.9,27.9,73
"107",55,43,3788768,18,0,0,0,2,19.5,66.7,16.3,50.5
"108",55,43,3788768,19,0,0,0,2,21.6,59,14.3,69.7
"109",55,43,3788768,20,0,0,0,2,6.2,66.5,3.4,43.7
"110",55,43,3788768,21,0,0,0,2,9,42.7,64.8,72.2
"111",55,43,3788768,22,0,0,0,2,44.2,64.5,62,68
"112",55,43,3788768,23,0,0,0,2,41.9,73.6,57.4,39.4
"113",55,43,3788768,24,0,0,0,2,48.8,27,101.4,4.7
"114",55,43,3788768,25,0,0,0,2,117.9,25.9,11.2,68.5
"115",55,43,3788768,26,0,0,0,2,11.4,42.7,56.2,45.6
"116",55,43,3788768,27,0,0,0,2,48.2,48.4,76.3,51.7
"117",55,43,3788768,28,0,0,0,2,68.5,51.7,22.8,26.4
"118",55,43,3788768,29,0,0,0,2,24.1,35.3,6.3,41.8
"119",55,43,3788768,30,0,0,0,2,6.4,41.6,38.5,53.5
"120",55,43,3788768,31,0,0,0,2,28,61.1,18.7,67.6
"121",55,43,3788768,32,0,0,0,2,30.1,61.6,11.3,47.3
"122",55,43,3788768,33,0,0,0,2,29.2,79.9,21.5,26.1
"123",55,43,3788768,34,0,0,0,2,64.7,0,43.7,62.8
"124",55,43,3788768,35,0,0,0,2,40.3,61,3.6,71.4
"125",55,43,3788768,36,0,0,0,2,4.3,79.9,43.4,39.4
"126",55,43,3788768,37,0,0,0,2,35.2,51.3,24.7,46.8
"127",55,43,3788768,38,0,0,0,2,34.5,48.7,112.3,3.7
"128",55,43,3788768,39,0,0,0,2,102.2,9.8,34.4,53.2
"129",55,43,3788768,40,0,0,0,2,44.8,23.2,47.6,73.1
"130",55,43,3788768,41,0,0,0,2,49.9,27.4,73.2,65.2
"131",55,43,3788768,42,0,0,0,2,65.8,57.3,6.8,22.4
"132",55,43,3788768,43,0,0,0,2,27.7,0,41.5,45
"133",55,43,3788768,44,0,0,0,2,84.7,14.8,32.8,61.4
"134",55,43,3788768,45,0,0,0,2,43.9,60.2,104.9,60.7
"135",55,43,3788768,46,0,0,0,2,91.2,61.1,80,63.5
"136",55,43,3788768,47,0,0,0,2,64.2,59.9,2.4,39.5
"137",55,43,3788768,48,0,0,0,2,17.8,50.7,3.4,38
"138",55,43,3788768,49,0,0,0,2,7,44.1,29.2,46.8
"139",55,43,3788768,50,0,0,0,2,21.5,61.3,4.3,33.3
"140",55,43,3788768,51,0,0,0,2,0,0,57.2,76.5
"141",55,43,3788768,52,0,0,0,2,38.9,71.6,37.3,54.4
"142",55,43,3788768,53,0,0,0,2,40.5,78.5,48.7,16.2
"143",55,43,3788768,54,0,0,0,2,49.5,13.4,65.1,2.5
"144",55,43,3788768,55,0,0,0,2,62.2,0.1,35.1,61.6
"145",55,43,3788768,56,0,0,0,2,34.7,67.8,92.1,69.8
"146",55,43,3788768,57,0,0,0,2,99.3,66.2,28.5,71
"147",55,43,3788768,58,0,0,0,2,32.7,63.8,19.1,40.6
"148",55,43,3788768,59,0,0,0,2,22.2,44.5,48.9,32
"149",55,43,3788768,60,0,0,0,2,48,37.8,5.9,31.5
"150",55,43,3788768,61,0,0,0,2,15.4,43.6,51.8,23.6
"151",55,43,3788768,62,0,0,0,2,50.1,17.4,16.3,41.2
"152",55,43,3788768,64,0,0,0,2,16,40.9,108.8,54.3
"153",55,43,3788768,65,0,0,0,2,90.7,17.8,15,14.6
"154",55,43,3788768,66,0,0,0,2,14,13.6,84.4,8.2
"155",55,43,3788768,67,0,0,0,2,77.3,0.1,85.3,14.4
"156",55,43,3788768,68,0,0,0,2,100.6,16,13.5,45.8
"157",55,43,3788768,69,0,0,0,2,20.7,58.3,112,31.2
"158",55,43,3788768,70,0,0,0,2,88.3,55.9,7.6,42.3
"159",55,43,3788768,71,0,0,0,2,0,79.9,2,38.5
"160",55,43,3788768,72,0,1,0,1,61,40.1,68.1,15.7
"161",55,43,3788768,73,0,1,0,1,59.5,23,70,22.9
"162",55,43,3788768,74,0,1,0,1,77.5,17,96,28.2
"163",55,43,3788768,75,0,1,0,1,99.9,10.5,56.6,29.5
"164",55,43,3788768,76,0,1,0,1,61.2,18.3,63.7,7.8
"165",55,43,3788768,77,0,1,0,1,37.3,19.8,3.3,38.9
"166",55,43,3788768,78,0,2,0,0,61,40.1,48.7,34.3
"167",55,43,3788768,79,0,2,0,0,54,12.1,97.3,4.40000000000001
"168",55,43,3788768,80,0,2,0,0,87.6,11.5,106.6,48.7
"169",55,43,3788768,81,0,2,0,0,117.9,42.8,40.7,77.5
"170",55,43,3788768,82,0,2,0,0,67.8,66.2,61.9,10.1
"171",55,43,3788768,83,0,2,0,0,44.8,8.5,60.1,36.4
"172",55,43,3788768,84,0,2,0,0,53.2,42.5,72.2,68.7
"173",55,43,3788768,85,0,2,0,0,65.1,75.6,66.1,29.8
"174",55,43,3788768,86,0,2,0,0,56.5,48.7,27,26.3
"175",55,43,3788768,87,0,2,0,0,40.5,28.8,76.8,51.9
"176",55,43,3788768,88,0,2,0,0,84.8,37,38.6,5
"177",55,43,3788768,89,0,2,0,0,35.4,4.40000000000001,114.1,4.40000000000001
"178",55,43,3788751,0,0,0,1,0,59,39.9,72.7,3.7
"179",55,43,3788751,1,0,0,1,0,70.9,11.9,37.2,3.5
"180",55,43,3788751,2,0,0,1,0,62.6,7.3,2.2,40.5
"181",55,43,3788751,3,0,0,1,0,6,36,84.2,54.2
"182",55,43,3788751,4,0,0,1,0,61.4,56.8,33.6,72.2
"183",55,43,3788751,5,0,0,1,0,34.6,79.9,39.4,5.7
"184",55,43,3788751,6,0,0,1,0,39.4,7.6,46.9,68.2
"185",55,43,3788751,7,0,0,1,0,40,79.9,73.8,9
"186",55,43,3788751,8,0,0,1,0,76.9,0.1,73.3,72.3
"187",55,43,3788751,9,0,0,1,0,90.4,60.4,57.1,21.9
"188",55,43,3788751,10,0,0,1,0,57.1,21.9,42,30.7
"189",55,43,3788751,11,0,0,1,0,41.3,61.5,83.9,13.4
"190",55,43,3788751,12,0,0,1,0,64.8,19.9,40.5,26.2
"191",55,43,3788751,13,0,0,1,0,40.5,26.2,111.6,42
"192",55,43,3788751,14,0,0,1,0,120,80,79.2,39.3
"193",55,43,3788751,15,0,0,1,0,83.5,32.9,84,71.5
"194",55,43,3788751,16,0,0,1,0,71,70.8,42.8,73.9
"195",55,43,3788751,17,0,0,1,0,42.8,73.9,113.3,35.8
"196",55,43,3788751,18,1,0,0,0,59,39.9,63.9,36.8
"197",55,43,3788751,19,1,0,0,0,40.4,75.1,2,41.1
"198",55,43,3788751,20,1,0,0,0,6,44,42.5,60.2
"199",55,43,3788751,21,1,0,0,0,42.5,60.2,25.6,45.6
"200",55,43,3788751,22,1,0,0,0,25.2,47.6,43.6,64.4
"201",55,43,3788751,23,1,0,0,0,25.2,73.6,27.1,38.1
"202",55,43,3788751,24,1,0,0,0,29.5,33.2,6,36
"203",55,43,3788751,25,1,0,0,0,63.6,50.6,8,6.8
"204",55,43,3788751,26,1,0,0,0,6,36,37.5,24.1
"205",55,43,3788751,27,1,0,0,0,35.6,40.6,89,43.6
"206",55,43,3788751,28,1,0,0,0,93.1,44.6,75.8,73.5
"207",55,43,3788751,29,1,0,0,0,76.9,54.5,76.4,8.1
"208",55,43,3788751,30,1,0,0,0,83.9,18.5,29.1,67.4
"209",55,43,3788751,31,1,0,0,0,36.5,54.4,115.3,25.9
"210",55,43,3788751,32,1,0,0,0,120,0.1,86.4,8
"211",55,43,3788751,33,1,0,0,0,88.7,42.6,2.3,41.6
"212",55,43,3788751,34,1,0,0,0,6,44,54.3,55.4
"213",55,43,3788751,35,1,0,0,0,43.5,36.9,25.5,4
"214",55,43,3788751,36,1,0,0,0,25.5,5.9,73.4,64.1
"215",55,43,3788751,37,1,0,0,0,108.3,49.8,42,16.6
"216",55,43,3788751,38,1,0,0,0,66.8,10.2,42.4,51.5
"217",55,43,3788751,39,1,0,0,0,104.1,59.1,113.9,73.9
"218",55,43,3788751,40,1,0,0,0,112.7,71.3,21.7,4.6
"219",55,43,3788751,41,1,0,0,0,21.6,2.40000000000001,45.1,77.2
"220",55,43,3788751,42,1,0,0,0,32.7,64.2,106.1,27.1
"221",55,43,3788751,43,1,0,0,0,109,26.1,72.8,70.4
"222",55,43,3788751,44,1,0,0,0,70.4,54.9,37.9,76
"223",55,43,3788751,45,1,0,0,0,74.9,79.9,65.9,9.2
"224",55,43,3788751,46,1,0,0,0,74.7,11.9,35,53.5
